104,A2SYRFPPV9WDEG.csv,A family of 7 and one instructor white water rafting with big smiles on their faces.,hand and oar,two rafters,white water,two faces,two faces smiling,rafting instructor,women smiling,raft,river,oar
104,A37M4OVE9R80G.csv,group of people enjoying surfing in a water scat.with safety equipments,man holding stick,two people with helmet,water touching people,two people with happy face,two people smiling,girl holding stick,sometime was written in the water bed,?,stick,
104,A3VOMP0WOJTB4I(short).csv,Eight people are riding a ferry in between a river.,hands,people,river,girls,yellow,man,girls' eyes,rafting boat,rocks,wood
104,A4T7PYGN1BE2P(short).csv,The group of people doing water rafting.,hand on oar,man and woman,water,man and laughing girl,man and woamn,old man,girl handling oar,raft,water,oar
104,A6NN7XDLH3RON(low).csv,white water rafting families; they enjoy this tour; there are eight members,two hands of both women's,two girls are rafting,some white water,two women's head,two women's head,a man's head,two heads of two women's,a side of the boat,some white water,a stick useful to rafting
104,AEF601SQFOSBL(2pics not load in).csv,people are participate in river rafting and wearing yellow helmet and carrying rafting stick.,holding rafting stick,two men ,left hand and rafting stick,man and woman,man and woman,man,lady with rafting stick,rafting boat,water,rafting boat and stick
104,AHL33DDQX8O6K.csv,Eight people on a yellow raft; trying to break the wave ahead of them.,A hand with a stick,Two people on a raft,Man trying to break wave,Two people on a raft,Two people on a raft,A man in blue shirt,Two people on a raft,Left side of raft,wave,left side of raft105,A18P2TPQ8EEODH.csv,JACKY RACE WAS BEEN HELDING AND DUE TO WRONG HANDLING OF HORSE THE MAN WAS FALLEN DOWN FROM THE HORSE AND HE TRY TO CATCH HORSE LEG BT THE HORSE RUNNING FAST AND THAT MAN CAME TO THE NORMAL STAGE,MAN LEG,SAND ,BACK PART OF HORSE,MAN FALLEN DOWN,BACK PART OF HORSE,MIDDLE BODY PORTION OF THE HORSE,LEATHER SEAT,KNEE PART OF HORSE,HORSE FACE,SURROUNDING PORTION
105,A1S88VQY8G8CNC.csv,a man with a plaid shirt seems to have fallen off a white horse; the animal has his back up in the air as the man is on the ground with one hand up. dust is coming up from the dirt surface.  trees are in the background.,man's bottom on ground.,dirt,horse's leg in the air,man reaching up,horse's leg in the air,man reaches towards horse,horse,horse's leg,horse's head,trees
105,A2SBISQJE2ZPJQ.csv,ONE HORSE IS VERY FORCED ATTACKED TO THE MAN;AND NEAR THAN LYING ON THE FLOOR,MEN'S PANT,?,HORSE LEG,MEN,HORSE LEG,HORSE LEG,HORSE BODY,HORSE LEG,HORSE FACE,TREE
105,A2SYRFPPV9WDEG.csv,A white horse bucking off a cowboy at a rodeo.,jeans,?,horse hoof,cowboy,horse butt,horse torso,horse back,horse leg,horse face,trees
105,A37M4OVE9R80G.csv,man was beaten by horse in anger,?,?,horse leg,man stopping horse to beat him,horse body,horse body,horse riding design for peoples,horse was holded by a chain,horse face looking very angrily,?
105,A3VOMP0WOJTB4I(short).csv,A man has fallen down on the ground from the horse.,trousers,mud,legs,man,horse,white,ride,thread,horse head,tree
105,A4T7PYGN1BE2P(short).csv,The man falls from horse in roping game,butt,steel cage,horse leg,man raising hand,horse's thigh,horse's chest,horse back,chain on horse leg,horse's head,seat
105,A6NN7XDLH3RON(low).csv,a horse fight with a man; this horse is very rash; this horse is white color.,BACKSIDE OF THE MAN,A SIDE OF TEH GATE,LEG OF TEH HORSE,a man's head,a horse's thigh,a horse's front leg,a horse's body,a horse's front leg,a horse's head,back side of this picture
105,AEF601SQFOSBL(2pics not load in).csv,A white horse very violent and a man fell down.,man's buttcks,dust,horse's back right leg,fell man and horse's right leg,horse's knee,horse's belly and front right leg,horse's body,chain,horse's head,tree
105,AHL33DDQX8O6K.csv,A rodeo horse just threw a man over his back. The man landed on the floor; trying to avoid the horse.,The man's butt,sand being blow up,horse leg,a man,horse butt,horse chest,horse back,horse front leg,horse head,audience bench106,A18P2TPQ8EEODH.csv,TWO GIRLS ARE SITTING IN THE GRASS PLACE AND THEIR SHOULDERS WAS TOUCHING EACH OTHER AND THEY ARE SEEING SOME THINGS AND TAKING ABOUT THAT WITH A SMILE IN THEIR FACE,GRASS FLOOR,PLANT ,CHEST PART OF THE GIRL,FACE OF ONE GIRL,SHOULDER TOUCHING EACH OTHERS,FACE OF ANOTHER GIRL,HAIR OF ONE GIRL,HAIR OF ANOTHER GIRL,TREE AND HEAD OF A GIRL,SHIRT OF ONE GIRL
106,A1S88VQY8G8CNC.csv,two females sit next to each other; both are looking to their sides.  they appear to be approximately eighteen years old; or so.  one has brown hair and is wearing a white shirt.  the other is a blonde and is wearing a blue shirt or jacket.  they are sitting on a field of grass.,grass,trees,arm,woman's face,women's arms,blonde woman's face,blonde hair,blonde hair,trees/blonde hair,hair/shoulder/grass
106,A2SBISQJE2ZPJQ.csv,TWO LADY'S ARE SITDOWN ON THE FLOOR. SHE IS POSED INFRONT OF THE CAMERA,?,?,WOMEN'S HAND,WOMEN'S FACE,WOMEN'S SHOULDER,WOMEN'S FACE,WOMEN'S HAIR,WOMEN'S HAIR,WOMEN'S HAIR WITH TREE,WOMEN'S HAIR WITH DRESS
106,A2SYRFPPV9WDEG.csv,Two young girls sitting back to back; one with brown hair and the other with blond.,grass,?,shoulder,face,torso,face,blonde hair,blonde hair,shrubs,shoulder
106,A37M4OVE9R80G.csv,two girls sitting in two different sides their shoulders andtouching and they are giving pose,?,?,girl body,girl face,girl hand,girl face,girl hair,girl hair,?,?
106,A3VOMP0WOJTB4I(short).csv,Two girls are sitting and thinking something.,grass,tree,arms,face,shoulder,hair,brown,golden,lawn,blue
106,A4T7PYGN1BE2P(short).csv,the beautiful girls sitting and posing,grass land,plant,biceps of a girl,face of a girl,shoulders of girls,face of a girl,hair of a girl,hair of a girl,hair of a girl,hand of a girl
106,A6NN7XDLH3RON(low).csv,two women's discuss something; they are thinking about something; they are very cute ladies,a part of the land,back side of this picture,a women's left hand,a women's head,both women's shoulder,head of the women,left side hair of a women's,bottom hair of a women's,a part of the head of a women's,left hand of a women's
106,AEF601SQFOSBL(2pics not load in).csv,A black color hair lady and white hair lady are sitting very close. They are looking something.,groung,trees,lady's left hand,lady's face,lady's shoulder,lady's face,white color hair,white color hair,head,jeans shirt and hair
106,AHL33DDQX8O6K.csv,two young girls - one blonde and one brunette; looking at something in the distant. ,grass,grass,girl's chest,Brunette's face,Brunette's chest and blonde back,blonde girl face,blonde hair,blonde hair,grass behind blonde,blonde girl's denim shirt107,A18P2TPQ8EEODH.csv,GROUP DISCUSSION HAS BEEN TAKING PLACE AND THERE WAS ONE GLASS BOTTLE IN WHICH SOME THING HAS BEEN FILLED UP IN IT AND THERE WAS MAC LAPTOP IN THE TABLE AND THERE WAS 3 GUYS THEY ARE WRITING SOMETHING ON THE NOTE,HAND OF A GUY,NOTE AND MAC LAPTOP,T-SHIRT OF A GUY,GUY HOLDING A PEN,TABLE IN WHICH THERE WAS BOOK,GLASS BOTTLE IN WHICH SOME LIQUID WAS BEEN FILLED,ARM PART OF A GUY,GUY WRITING THE HINTS ,HEADPHONE ,GUY WITH WIRST WATCH
107,A1S88VQY8G8CNC.csv,the arms of one person with a pen;  near a book and a notebook on a brown desk.  this person wears a dark shirt and has a glass nearby.  next to this person is someone else; we can see one arm and a small portion of this person's other arm. this person has a stack of papers nearby.  opposite them is a third person; this person holds a pen and is writing something down.  some type of thin orange cord is on the table.,arm, hand,notebook,black shirt/arm,hand holds pen/arm,paper,notebook on desk,glass, book, notebook,arm,writing something on paper.,orange cord or wire,arm/book
107,A2SBISQJE2ZPJQ.csv,ONE LADY WRITING ON THE TABLE WITH BOOK. THREE BOOKS ON THE TABLE.,WOMEN'S HAND,NOTE BOOK,WOMEN'S TOPS,WOMEN'S HAND WITH PEN,TABLE WITH BOOK,BOTTLE WITH BOOK,?,TABLE WITH PEN,HEAD SET,MEN'S HAND WITH NOTEBOOK
107,A2SYRFPPV9WDEG.csv,Three students sitting at a desk styding with only their arms being shown with one student having a Apple laptop and a soda.,arm,apple laptop,shirt,hand and pencil,desk,soda,elbow,hand,?,papers
107,A37M4OVE9R80G.csv,three persons writing something in bench appple leaptop was near by one man three peoples hand only shown,girl hand,note book,girl hand,girl hand,table,mug filled with honey,?,hand,wire,notebook
107,A3VOMP0WOJTB4I(short).csv,Three people are sitting on the table and writing. There is cold drink on the table.,hands,file,tshirt,pen,table,cold drink,arms,fingers,thread,book
107,A4T7PYGN1BE2P(short).csv,A small group of people taking notes.,hand of a boy,laptop and a notebook,chest of a boy,pen on a hand,wooden desk,eatables on bottle,elbow of a boy,hand using pen,earphone,notebook
107,A6NN7XDLH3RON(low).csv,two members are discussing something about business. they are write something notes,right hand of the women's,note on the table,chest of a women's,a women's write something notes,a note on the table,some cool dring in glass,right hand of a women,a girl write something ,some wire on the table,both hands of a women's on the table
107,AEF601SQFOSBL(2pics not load in).csv,Three people are sitting around a table and two people are holding pen.  Books; apple note and glass of drink are on table.,lady's hands,apple note and book,lady's chest,hands and pen,table and books,book and glass of drink and fingers,elbow,hand, pen and book,ear phone,hands, watch and book
107,AHL33DDQX8O6K.csv,Three people working on a wood table. A drink; some notebook; an earplug and a MacBook is also on the table.,Dark shirt woman's right arm,Red notbook,Dark shirt woman's cheset,Dark shirt woman's writing pen,table under the red notebook,drink,elbow,grey pen in hand,earplug,paper with words108,A18P2TPQ8EEODH.csv,THER WAS TWO MENS PLAYING SEA SKATING ON THE SEA AND SUDDENLY THERE WAS WAVE COMING AND DUE TO FORCE OF THE WAVE THE MAN WAS OVER THE WAVE AND ANOTHER MAN WAS WATCHING EAGERLY,WAVE,MAN WATCHING,CREST OF THE WAVE,SEA,WAVE WITH FORCE,WAVE AND SKATING BOARD,MAN WITH SKATING BOARD,WAVE,WAVE,SEA
108,A1S88VQY8G8CNC.csv,a man rides a wave on a whiter surf board.  he has his arms extended; he wears dark swim trunks.  a few yards away; another person who is on his stomach is observing the man on the wave.  clear blue water is behind them.,wave,man on water,wave,clear water,wave, clear water,surf board, wave,man rides a wave,wave,wave,clear blue water
108,A2SBISQJE2ZPJQ.csv,ONE MAN PLAYING ON THE SEA SLIDING GAME. VERY INTERESTING GAME,SEA WATER,MEN AND WATER,SEA WATER,SEA WATER,SEA  WATER,SEA  WATER WITH MEN'S LEG,BOARD WIT MEN,WATER,WATER,WATER
108,A2SYRFPPV9WDEG.csv,Two surfers in the ocean with one paddling out while the other is riding a wave and currently in mid air.,water,surfer paddling out,water,water,water,water,surfer,water,water,water
108,A37M4OVE9R80G.csv,a man doing water surfing another man near by swimming,water,man swimming,sea water,sea water,sea water,water sakte board,man doing sky surfing,sea water,sea water,sea water
108,A3VOMP0WOJTB4I(short).csv,A man is riding on the sea and other man is swimming.,water,man,waves,blue,white,legs,man's body,foam,splash,drops
108,A4T7PYGN1BE2P(short).csv,two men are playing Surfing.,sea wave,man floating,sea wave,sea water,sea wave,surfboard,man surfing,wave,wave,water
108,A6NN7XDLH3RON(low).csv,a man swimming; and a man scatting on sea; they are enjoy this time with jolly,white water,a man swimming,some sea water,some part of the sea,some white water,leg of the man's,a man's scatting on sea water,some water with waves,some white water,some sea water
108,AEF601SQFOSBL(2pics not load in).csv,Two men are playing sea. One man is jumping over the wave with skate board.,sea wave,man,sea wave,sea,wave,wave and skate board,man, skate board and sea,sea wave,sea wave,sea
108,AHL33DDQX8O6K.csv,A surfer is breaking a wave while his friend looking on the side.,Wave,Man lie on surfbroad,Wave,sea,Wave,Surfer legs,Surfer breaking wave,Wave,Wave,sea109,A18P2TPQ8EEODH.csv,TWO MEN SITTING AND TALKING WITH HIM EXPERIENCES. BOTH ARE WEARIED SUN CLASSES. RIGHT SIDE MEN TALKING WITH HIS FRIEND FACE TO FACE. LEFT SIDE MEN HE TRY TO SAY SOMETHING TO HIM.,SAFETY TUBE,SITTING CHAIR LEFT SIDE,PLANT ,MEN BODY WITH HIS BAG,LEFT SIDE MEN WITH HIS HAND,LEFT SIDE MEN SHOES,LEFT SIDE MEN FACE,RIGHT SIDE MEN WITH RIGHT SIDE SHOE,RIGHT SIDE MEN WITH FACE AND BODY,RIGHT SIDE MEN HANDS AND OFF OF THE LEGS
109,A1S88VQY8G8CNC.csv,two young men smile as they talk to each other.  they are wearing sunglasses and sit on an outdoors bench.  one wears a green and black striped shirt; the other is wearing a dark blue shirt.  both wear jeans.  there is a blue and black back pack on the bench.  many trees are in the background.,trees/boat equipment (i can't think of the name of the circular red and white object).,bench,grass,shirt, back pack,arms, hands,yellow sneakers,man on bench/trees,sneaker,man on bench/trees,folded arms
109,A2SBISQJE2ZPJQ.csv,TWO MEN'S SITTING ON THE CHAIR AND TALKING SOMETHING.,WHEEL,CHAIR,PLANT,MEN'S BAG AND DRESS,MEN'S  BODY,MEN'S SHOE'S,MEN'S FACE,MEN'S LEG,MEN'S FACE,MEN'S BODY
109,A2SYRFPPV9WDEG.csv,Two men sitting on a bench with a life raft nearby reading Malmo Star,life saver,bench,leaves,torso,hands,shoes,face,foot,face,torso and hands
109,A37M4OVE9R80G.csv,two persons speaking by sitting in bench one man having bag near by,tire,bench,tree leaf,man t shirt and bag,man hand,man shoes,man glass,man shoes,man speaking ,man hands
109,A3VOMP0WOJTB4I(short).csv,Two men are sitting on a bench and talking with each other.,sign,steps,grass,tshirt,hands,shoes,man's face,trousers,specs,hands
109,A4T7PYGN1BE2P(short).csv,Two white men are sitting on a chair and discussing.,tube,chair,plant,bag near the man,arms of a man,legs wore shoes ,face of a man,leg of a man,face of a man,hands of a man
109,A6NN7XDLH3RON(low).csv,two man's are may be discussing about somethings their personal things; they are very cute,a tire using for swimming ,a part of the chair,some part of the plants,right side hands of a man's,both hands of a man's,foot of a man's,man's head,man's foot,man's head,man's hands
109,AEF601SQFOSBL(2pics not load in).csv,Two men are sitting in a bench and both are wearing sun glasses. One man a blue bag is keeping in his side and one man carrying in his shoulder.,tyre,bench,plant,blue bag and man's right side,man's legs and hands,shoes,man's face,leg and shoe,man's face,hands and legs
109,AHL33DDQX8O6K.csv,Two men talking on a bench. Both wear sunglass and backpacks.,blister,bench,plants,blue backpack with shirt,Stomach of man on right,yellow sneakers,Man on right,blue sneaker,man on left,stomach of man on left110,A18P2TPQ8EEODH.csv,BOTH MEN IN THE SKY THEY ARE FLYING. ABOVE THE PERSON HE CONTROL TO HIM.ACTUALLY WITH THE HELP OF HE TRY TO FLY. BACKGROUND 3 MEN ARE FLYING IN THE SKY WITH OUT ANY HELPS. ,VIEW THE POINT,TRAINER MEN RIGHT SIDE HAND,VIEW THE POINT WITH HIS HAND,TRAINER RIGHT SIDE HAND AND BACKSIDE MEN FLYING,TRAINER FACE AND WITH PARACHUTE ,MEN FACE WITH PARACHUTE,PARACHUTE AND BACKSIDE MEN FLYING,MEN FLYING WITH HIM THUMBS UP SINGNAL,,
110,A1S88VQY8G8CNC.csv,two men are in the air as they get ready to parachute.  one man is in a \thumbs up\ pose.  the other has one arm extended to the side.  one man is directly on top of the other. the man on top wears a black helmet; the other has a blue and red helmet. in the background we see two other men in mid-air.  white clouds are visible as well as a large body of water.,water,hand, clouds,water,men in mid-air, arm,man wears black helmet,man wears red and blue helmet,sky, man in mid-air,man gives \thumbs up\,,
110,A2SBISQJE2ZPJQ.csv,TWO MAN'S PLAYING ON THE SKY. HE IS WEARED HELMET AND SAFETY THINGS,LAND,SKY WITH MEN'S HAND,LAND,SKY WITH MAN,MEN,MEN,SKY WITH MEN,MEN AND BAG,,
110,A2SYRFPPV9WDEG.csv,A tandem parachute jumper who is wearing a military uniform giving a thumbs up,land,hand,land,parachute jumpers,parachute jumpers,parachute jumpers,parachute jumpers,parachute jumpers,,
110,A37M4OVE9R80G.csv,selfy while travelling in parasuite,sky,sky,sky,man hand,man helmet,man smilying for pose,?,man expressing something,,
110,A3VOMP0WOJTB4I(short).csv,Six people are flying in the sky,ground,hands,helmet,clouds,man's face,man's fingers,backpack,jacket,,
110,A4T7PYGN1BE2P(short).csv,The small group of people doing para jumping.,land,hand,land and a edge of a bag,men falling from high,man floating on air,man floating on air,man falling from high,man floating on air,,
110,A6NN7XDLH3RON(low).csv,some members enjoying parashuit travel; their enjoy this time,some part of the land,man's right hand,a part of the land,a man's right hand,man's head,two man's head,a man flying on the sky,two man's head,,
110,AEF601SQFOSBL(2pics not load in).csv,Four more people flying in the sky.  Two men flying together,land,sky and right hand,man,man,man and man's helmet,man and man's left hand,,,,
110,AHL33DDQX8O6K.csv,five people skydiving in midair. The pair in front is the only pair; while the other fly solo. The man in the bottom wears military gear.,Landscape,A right hand,Landscape,Two people on right,front top man,Man in bottom with military gear,The people on left ,Man in bottom with military gear,,111,A18P2TPQ8EEODH.csv,SHOPPING SHOP BOTH CHILDREN ONE OF THE CHILDREN THEY ARE LIFTING WITH WEIGHT LIFTER. SECOND ONE CHILDREN TRY TO TAKE ANOTHER ONE WEIGHT LIFTER. BOTH ARE GETTING FUN IN THE SHOP. ,MAT,STEEL TRAY,RUBBER MAT,STEEL TRAY WITH SOME THINGS,WEIGHT LIFTING ,CHILDREN TRY TO WEIGHT LIFTER,FIRE WALL BUTTON,SECOND CHILDREN FACE AND BODY,BACKSIDE WOMEN SHOP THE THINGS,TROLLY
111,A1S88VQY8G8CNC.csv,two boys of around 8 years old are in a store near a shelf of items.  one boy; who wears a dark jacket; is smiling as he holds a silver item which looks similar to a weight.  the other boy is wearing a brown jacket and is looking at an item on a shelf which looks similar to the one the other boy is holding.  two shopping carts are nearby; a woman shopper with a full shopping cart is behind them.,items on shelf,items on shelf,items on shelf,items on shelf,arm/items on shelf,smiling boy holds what appears to be a gym weight. (muscle building weight).,some type of alarm on a wall, shopper,boy with brown jacket,back of a shopper with cart,shopping cart
111,A2SBISQJE2ZPJQ.csv,TWO BOYS PURCHASEING ON GROCERY SHOP AND PLAYING VERY HAPPILY,?,SHELF WITH THINGS,SHELF WITH THINGS,SHELF WITH THINGS,SHELF WITH BOY'S HAND,BOY,?,BOY WITH TROLLEY,WOMEN WITH TROLLEY,TROLLEY
111,A2SYRFPPV9WDEG.csv,Two asian children under 10 at a department store near a shopping cart with one playing with a set of dumbbells,toys,board games,toys,toys,leg,?,child,women,shopping cart,?
111,A37M4OVE9R80G.csv,two kids playing in shopping mall  another man holding shopping basket,?,self,?,?,boy leg,boy playing by holding something in his hand,?,boy smiling,man holding shopping basket,shopping basket
